session_id,device_id,session_start,session_end,game_title,game_category,plays,revenue_eur,error_count,age_group,event_log
S00071962,D0010,2026-03-16T14:42:00,2026-03-16T14:53:00,Lucky Harbor,Classic,3,4.81,0,25-34,info: standard telemetry event
S00071963,D0010,2026-03-16T14:22:00,2026-03-16T14:25:00,Treasure Quest,Adventure,3,4.37,0,18-24,info: session completed normally
S00071964,D0010,2026-03-16T16:46:00,2026-03-16T17:13:00,Golden Safari,Adventure,8,13.3,3,35-44,warning: coin validator retry event
S00071965,D0010,2026-03-16T13:45:00,2026-03-16T13:53:00,Neon Racer,Skill,2,3.04,0,45-54,info: standard telemetry event
S00071966,D0010,2026-03-16T12:32:00,2026-03-16T12:41:00,Crystal Maze,Puzzle,2,2.37,0,45-54,info: standard telemetry event
S00071967,D0011,2026-03-16T21:21:00,2026-03-16T21:29:00,Lucky Harbor,Classic,1,1.68,0,45-54,info: no device exception
S00071968,D0011,2026-03-16T11:41:00,2026-03-16T11:47:00,Golden Safari,Adventure,3,5.22,1,25-34,info: standard telemetry event
S00071969,D0011,2026-03-16T17:33:00,2026-03-16T17:36:00,Mystic Wheels,Chance,3,4.34,0,35-44,info: no device exception
S00071970,D0011,2026-03-16T13:39:00,2026-03-16T14:00:00,Golden Safari,Adventure,8,12.13,1,35-44,info: standard telemetry event
S00071971,D0011,2026-03-16T15:24:00,2026-03-16T15:51:00,Treasure Quest,Adventure,1,1.57,0,35-44,info: standard telemetry event
S00071972,D0011,2026-03-16T17:13:00,2026-03-16T17:17:00,Crystal Maze,Puzzle,1,1.07,0,25-34,info: session completed normally
S00071973,D0011,2026-03-16T17:12:00,2026-03-16T17:25:00,Fruit Galaxy,Classic,4,5.89,0,25-34,info: standard telemetry event
S00071974,D0011,2026-03-16T12:06:00,2026-03-16T12:30:00,Golden Safari,Adventure,5,8.46,0,25-34,info: session completed normally
S00071975,D0011,2026-03-16T18:27:00,2026-03-16T18:50:00,Golden Safari,Adventure,5,8.34,1,45-54,info: session completed normally
S00071976,D0011,2026-03-16T08:47:00,2026-03-16T08:54:00,Space Spin,Arcade,1,1.54,0,25-34,info: session completed normally
S00071977,D0012,2026-03-16T19:21:00,2026-03-16T19:31:00,Lucky Harbor,Classic,2,2.53,1,25-34,info: session completed normally
S00071978,D0012,2026-03-16T21:32:00,2026-03-16T21:47:00,Crystal Maze,Puzzle,6,6.62,2,18-24,info: session completed normally
S00071979,D0012,2026-03-16T20:55:00,2026-03-16T21:04:00,Golden Safari,Adventure,3,3.71,0,35-44,info: session completed normally
S00071980,D0012,2026-03-16T10:20:00,2026-03-16T10:32:00,Treasure Quest,Adventure,3,3.52,0,45-54,info: no device exception
S00071981,D0012,2026-03-16T19:57:00,2026-03-16T20:11:00,Space Spin,Arcade,2,3.3,1,45-54,info: session completed normally
S00071982,D0012,2026-03-16T17:52:00,2026-03-16T18:15:00,Lucky Harbor,Classic,4,6.52,1,45-54,info: standard telemetry event
S00071983,D0013,2026-03-16T14:52:00,2026-03-16T15:02:00,Lucky Harbor,Classic,1,1.23,0,45-54,info: standard telemetry event
S00071984,D0013,2026-03-16T16:15:00,2026-03-16T16:35:00,Treasure Quest,Adventure,3,3.56,1,45-54,info: standard telemetry event
S00071985,D0014,2026-03-16T12:23:00,2026-03-16T12:32:00,Neon Racer,Skill,2,2.62,0,25-34,info: session completed normally
S00071986,D0014,2026-03-16T11:33:00,2026-03-16T11:57:00,Fruit Galaxy,Classic,6,6.75,0,18-24,info: standard telemetry event
S00071987,D0014,2026-03-16T12:25:00,2026-03-16T12:33:00,Golden Safari,Adventure,1,1.54,0,35-44,info: session completed normally
S00071988,D0015,2026-03-16T18:43:00,2026-03-16T19:07:00,Lucky Harbor,Classic,5,5.73,0,35-44,info: session completed normally
S00071989,D0015,2026-03-16T18:58:00,2026-03-16T19:08:00,Crystal Maze,Puzzle,2,2.25,0,35-44,info: standard telemetry event
S00071990,D0015,2026-03-16T15:37:00,2026-03-16T15:54:00,Crystal Maze,Puzzle,5,4.26,0,18-24,info: no device exception
S00071991,D0015,2026-03-16T12:41:00,2026-03-16T12:44:00,Neon Racer,Skill,1,1.16,1,45-54,info: standard telemetry event
S00071992,D0015,2026-03-16T11:00:00,2026-03-16T11:23:00,Golden Safari,Adventure,7,9.03,1,25-34,info: no device exception
S00071993,D0015,2026-03-16T18:24:00,2026-03-16T18:35:00,Fruit Galaxy,Classic,3,3.26,0,45-54,info: standard telemetry event
S00071994,D0015,2026-03-16T17:59:00,2026-03-16T18:30:00,Fruit Galaxy,Classic,4,5.1,2,55+,info: session completed normally
S00071995,D0016,2026-03-16T15:17:00,2026-03-16T15:36:00,Mystic Wheels,Chance,2,2.45,0,18-24,info: session completed normally
S00071996,D0016,2026-03-16T15:20:00,2026-03-16T15:31:00,Lucky Harbor,Classic,3,4.43,0,18-24,info: session completed normally
S00071997,D0016,2026-03-16T20:21:00,2026-03-16T20:52:00,Golden Safari,Adventure,4,6.5,0,35-44,info: no device exception
S00071998,D0016,2026-03-16T09:45:00,2026-03-16T10:01:00,Neon Racer,Skill,8,10.5,0,18-24,info: no device exception
S00071999,D0016,2026-03-16T22:31:00,2026-03-16T22:53:00,Treasure Quest,Adventure,6,7.24,0,45-54,info: standard telemetry event
S00072000,D0016,2026-03-16T13:15:00,2026-03-16T13:42:00,Space Spin,Arcade,5,5.34,0,25-34,info: standard telemetry event
S00072001,D0017,2026-03-16T17:06:00,2026-03-16T17:21:00,Golden Safari,Adventure,2,2.85,0,18-24,info: session completed normally
S00072002,D0017,2026-03-16T12:30:00,2026-03-16T12:57:00,Fruit Galaxy,Classic,7,9.77,1,25-34,info: standard telemetry event
S00072003,D0017,2026-03-16T19:41:00,2026-03-16T19:57:00,Golden Safari,Adventure,2,2.53,0,35-44,info: session completed normally
S00072004,D0017,2026-03-16T17:52:00,2026-03-16T17:58:00,Mystic Wheels,Chance,1,1.32,0,18-24,info: no device exception
S00072005,D0018,2026-03-16T13:12:00,2026-03-16T13:30:00,Mystic Wheels,Chance,3,4.53,2,18-24,info: session completed normally
S00072006,D0018,2026-03-16T17:56:00,2026-03-16T18:16:00,Treasure Quest,Adventure,6,8.95,1,35-44,info: standard telemetry event
S00072007,D0018,2026-03-16T17:24:00,2026-03-16T17:47:00,Crystal Maze,Puzzle,3,2.72,0,25-34,info: no device exception
S00072008,D0018,2026-03-16T19:34:00,2026-03-16T19:43:00,Golden Safari,Adventure,5,6.85,3,35-44,info: session completed with recoverable device event
S00072009,D0018,2026-03-16T13:58:00,2026-03-16T14:13:00,Fruit Galaxy,Classic,4,5.24,1,25-34,info: no device exception
S00072010,D0018,2026-03-16T13:45:00,2026-03-16T14:17:00,Fruit Galaxy,Classic,4,3.68,0,55+,info: session completed normally
S00072011,D0019,2026-03-16T19:49:00,2026-03-16T20:19:00,Fruit Galaxy,Classic,5,6.97,0,35-44,info: no device exception
S00072012,D0019,2026-03-16T18:54:00,2026-03-16T19:08:00,Fruit Galaxy,Classic,3,3.63,0,35-44,info: session completed normally
S00072013,D0019,2026-03-16T16:11:00,2026-03-16T16:18:00,Mystic Wheels,Chance,3,4.05,1,25-34,info: no device exception
S00072014,D0020,2026-03-16T20:36:00,2026-03-16T21:05:00,Mystic Wheels,Chance,4,4.94,0,55+,info: session completed normally
S00072015,D0020,2026-03-16T15:08:00,2026-03-16T15:28:00,Space Spin,Arcade,4,5.73,1,25-34,info: no device exception
S00072016,D0020,2026-03-16T08:57:00,2026-03-16T09:19:00,Crystal Maze,Puzzle,4,4.25,0,35-44,info: no device exception
S00072017,D0020,2026-03-16T17:48:00,2026-03-16T18:13:00,Mystic Wheels,Chance,4,6.41,0,25-34,info: session completed normally
S00072018,D0020,2026-03-16T17:53:00,2026-03-16T18:35:00,Mystic Wheels,Chance,8,15.51,0,35-44,info: standard telemetry event
S00072019,D0020,2026-03-16T16:42:00,2026-03-16T17:01:00,Golden Safari,Adventure,5,7.63,0,35-44,info: standard telemetry event
S00072020,D0021,2026-03-16T21:03:00,2026-03-16T21:21:00,Treasure Quest,Adventure,6,6.96,0,55+,info: standard telemetry event
S00072021,D0021,2026-03-16T09:54:00,2026-03-16T10:26:00,Treasure Quest,Adventure,8,12.07,0,45-54,info: standard telemetry event
S00072022,D0021,2026-03-16T15:39:00,2026-03-16T16:02:00,Lucky Harbor,Classic,5,6.31,0,25-34,info: session completed normally
S00072023,D0022,2026-03-16T13:13:00,2026-03-16T13:44:00,Fruit Galaxy,Classic,9,9.59,2,18-24,info: no device exception
S00072024,D0022,2026-03-16T12:26:00,2026-03-16T12:39:00,Fruit Galaxy,Classic,4,4.46,0,18-24,info: session completed normally
S00072025,D0022,2026-03-16T13:12:00,2026-03-16T13:23:00,Lucky Harbor,Classic,2,2.13,0,35-44,info: session completed normally
S00072026,D0023,2026-03-16T14:54:00,2026-03-16T15:00:00,Fruit Galaxy,Classic,2,2.17,1,25-34,info: no device exception
S00072027,D0023,2026-03-16T21:41:00,2026-03-16T22:01:00,Space Spin,Arcade,3,3.02,0,45-54,info: no device exception
S00072028,D0023,2026-03-16T12:21:00,2026-03-16T12:49:00,Golden Safari,Adventure,8,11.85,0,25-34,info: no device exception
S00072029,D0023,2026-03-16T17:18:00,2026-03-16T17:35:00,Mystic Wheels,Chance,6,7.64,1,25-34,info: no device exception
S00072030,D0023,2026-03-16T15:45:00,2026-03-16T15:56:00,Space Spin,Arcade,6,8.73,0,25-34,info: session completed normally
S00072031,D0023,2026-03-16T23:40:00,2026-03-17T00:00:00,Lucky Harbor,Classic,6,9.31,0,18-24,info: session completed normally
S00072032,D0023,2026-03-16T20:16:00,2026-03-16T20:39:00,Neon Racer,Skill,4,3.93,0,45-54,info: session completed normally
S00072033,D0024,2026-03-16T16:12:00,2026-03-16T16:37:00,Space Spin,Arcade,4,4.48,0,25-34,info: standard telemetry event
S00072034,D0024,2026-03-16T11:33:00,2026-03-16T11:39:00,Fruit Galaxy,Classic,2,1.86,1,25-34,info: session completed normally
S00072035,D0024,2026-03-16T17:08:00,2026-03-16T17:25:00,Crystal Maze,Puzzle,3,3.06,0,45-54,info: session completed normally
S00072036,D0024,2026-03-16T19:09:00,2026-03-16T19:12:00,Space Spin,Arcade,2,2.2,0,25-34,info: no device exception
S00072037,D0024,2026-03-16T15:30:00,2026-03-16T15:42:00,Mystic Wheels,Chance,6,7.26,0,18-24,info: no device exception
S00072038,D0025,2026-03-16T18:42:00,2026-03-16T19:16:00,Lucky Harbor,Classic,4,7.34,1,25-34,info: no device exception
S00072039,D0025,2026-03-16T23:43:00,2026-03-16T23:59:00,Mystic Wheels,Chance,2,2.55,0,25-34,info: no device exception
S00072040,D0025,2026-03-16T15:50:00,2026-03-16T16:07:00,Crystal Maze,Puzzle,5,5.25,1,25-34,info: session completed normally
S00072041,D0025,2026-03-16T17:51:00,2026-03-16T18:02:00,Fruit Galaxy,Classic,2,2.69,0,18-24,info: session completed normally
S00072042,D0025,2026-03-16T13:18:00,2026-03-16T13:24:00,Crystal Maze,Puzzle,3,3.88,1,55+,info: session completed normally
S00072043,D0025,2026-03-16T13:04:00,2026-03-16T13:33:00,Lucky Harbor,Classic,5,8.44,0,45-54,info: standard telemetry event
S00072044,D0026,2026-03-16T16:10:00,2026-03-16T16:29:00,Neon Racer,Skill,5,5.28,2,45-54,info: standard telemetry event
S00072045,D0026,2026-03-16T11:00:00,2026-03-16T11:29:00,Neon Racer,Skill,6,6.2,1,18-24,info: session completed normally
S00072046,D0026,2026-03-16T15:45:00,2026-03-16T15:49:00,Space Spin,Arcade,1,1.35,0,55+,info: standard telemetry event
S00072047,D0026,2026-03-16T21:22:00,2026-03-16T21:42:00,Crystal Maze,Puzzle,5,5.34,1,35-44,info: no device exception
S00072048,D0026,2026-03-16T14:19:00,2026-03-16T14:53:00,Golden Safari,Adventure,4,6.17,1,45-54,info: no device exception
S00072049,D0027,2026-03-16T14:51:00,2026-03-16T15:19:00,Lucky Harbor,Classic,7,9.1,2,55+,info: session completed normally
S00072050,D0027,2026-03-16T14:19:00,2026-03-16T14:45:00,Crystal Maze,Puzzle,8,7.26,0,25-34,info: standard telemetry event
S00072051,D0027,2026-03-16T12:49:00,2026-03-16T13:03:00,Crystal Maze,Puzzle,2,0.2,6,55+,warning: abnormal revenue drop and elevated error count
S00072052,D0028,2026-03-16T17:49:00,2026-03-16T18:03:00,Space Spin,Arcade,5,4.69,0,35-44,info: standard telemetry event
S00072053,D0028,2026-03-16T23:44:00,2026-03-17T00:10:00,Golden Safari,Adventure,8,9.4,0,18-24,info: no device exception
S00072054,D0028,2026-03-16T08:02:00,2026-03-16T08:21:00,Golden Safari,Adventure,4,5.54,0,35-44,info: session completed normally
S00072055,D0028,2026-03-16T16:45:00,2026-03-16T16:56:00,Space Spin,Arcade,8,8.12,0,25-34,info: no device exception
S00072056,D0028,2026-03-16T16:51:00,2026-03-16T17:02:00,Fruit Galaxy,Classic,3,2.64,0,18-24,info: standard telemetry event
S00072057,D0028,2026-03-16T23:31:00,2026-03-16T23:51:00,Mystic Wheels,Chance,3,3.64,1,35-44,info: session completed normally
S00072058,D0028,2026-03-16T11:34:00,2026-03-16T11:48:00,Lucky Harbor,Classic,5,5.04,0,25-34,info: session completed normally
S00072059,D0029,2026-03-16T08:18:00,2026-03-16T08:35:00,Treasure Quest,Adventure,3,4.3,0,18-24,info: no device exception
S00072060,D0029,2026-03-16T08:13:00,2026-03-16T08:39:00,Lucky Harbor,Classic,4,4.75,0,25-34,info: session completed normally
S00072061,D0029,2026-03-16T17:12:00,2026-03-16T17:40:00,Fruit Galaxy,Classic,3,3.06,1,45-54,info: no device exception
S00072062,D0030,2026-03-16T10:24:00,2026-03-16T10:39:00,Lucky Harbor,Classic,2,2.38,0,18-24,info: session completed normally
S00072063,D0030,2026-03-16T19:35:00,2026-03-16T20:02:00,Neon Racer,Skill,1,1.31,0,35-44,info: session completed normally
S00072064,D0030,2026-03-16T14:29:00,2026-03-16T14:44:00,Treasure Quest,Adventure,2,2.52,0,35-44,info: no device exception
S00072065,D0031,2026-03-16T17:43:00,2026-03-16T17:54:00,Lucky Harbor,Classic,4,6.16,0,45-54,info: no device exception
S00072066,D0031,2026-03-16T19:16:00,2026-03-16T19:19:00,Lucky Harbor,Classic,3,3.77,2,25-34,info: standard telemetry event
S00072067,D0031,2026-03-16T19:47:00,2026-03-16T19:59:00,Crystal Maze,Puzzle,3,3.13,0,45-54,info: no device exception
S00072068,D0032,2026-03-16T11:05:00,2026-03-16T11:20:00,Golden Safari,Adventure,2,1.78,1,25-34,info: standard telemetry event
S00072069,D0032,2026-03-16T18:32:00,2026-03-16T18:48:00,Neon Racer,Skill,5,6.2,0,25-34,info: standard telemetry event
S00072070,D0032,2026-03-16T13:49:00,2026-03-16T14:15:00,Treasure Quest,Adventure,6,8.78,0,25-34,info: no device exception
S00072071,D0032,2026-03-16T13:25:00,2026-03-16T13:31:00,Space Spin,Arcade,4,4.62,0,25-34,info: no device exception
S00072072,D0032,2026-03-16T16:16:00,2026-03-16T16:29:00,Treasure Quest,Adventure,5,5.87,0,25-34,info: no device exception
S00072073,D0032,2026-03-16T16:22:00,2026-03-16T16:25:00,Treasure Quest,Adventure,2,2.79,0,45-54,info: session completed normally
S00072074,D0033,2026-03-16T16:32:00,2026-03-16T16:37:00,Lucky Harbor,Classic,1,1.48,0,25-34,info: standard telemetry event
S00072075,D0033,2026-03-16T15:48:00,2026-03-16T16:08:00,Golden Safari,Adventure,3,4.4,0,35-44,info: session completed normally
S00072076,D0033,2026-03-16T21:11:00,2026-03-16T21:23:00,Lucky Harbor,Classic,3,3.47,0,35-44,info: no device exception
S00072077,D0033,2026-03-16T14:13:00,2026-03-16T14:20:00,Treasure Quest,Adventure,1,1.76,0,35-44,info: no device exception
S00072078,D0033,2026-03-16T15:33:00,2026-03-16T16:02:00,Fruit Galaxy,Classic,4,6.15,0,35-44,info: standard telemetry event
S00072079,D0033,2026-03-16T11:25:00,2026-03-16T11:42:00,Lucky Harbor,Classic,4,6.69,0,25-34,info: no device exception
S00072080,D0034,2026-03-16T17:21:00,2026-03-16T17:38:00,Lucky Harbor,Classic,2,2.39,0,18-24,info: no device exception
S00072081,D0034,2026-03-16T20:24:00,2026-03-16T20:37:00,Treasure Quest,Adventure,2,2.39,1,35-44,info: no device exception
S00072082,D0034,2026-03-16T18:57:00,2026-03-16T19:06:00,Neon Racer,Skill,2,2.02,0,25-34,info: no device exception
S00072083,D0034,2026-03-16T12:08:00,2026-03-16T12:27:00,Fruit Galaxy,Classic,3,3.77,1,18-24,info: standard telemetry event
S00072084,D0034,2026-03-16T09:39:00,2026-03-16T10:10:00,Lucky Harbor,Classic,8,9.07,1,18-24,info: session completed normally
S00072085,D0034,2026-03-16T16:18:00,2026-03-16T16:31:00,Treasure Quest,Adventure,4,5.38,0,18-24,info: standard telemetry event
S00072086,D0034,2026-03-16T13:44:00,2026-03-16T13:49:00,Neon Racer,Skill,1,1.27,0,35-44,info: standard telemetry event
S00072087,D0035,2026-03-16T16:22:00,2026-03-16T16:37:00,Fruit Galaxy,Classic,3,4.47,0,55+,info: no device exception
S00072088,D0035,2026-03-16T12:39:00,2026-03-16T12:43:00,Golden Safari,Adventure,1,1.78,0,25-34,info: standard telemetry event
S00072089,D0035,2026-03-16T13:28:00,2026-03-16T13:40:00,Mystic Wheels,Chance,3,5.61,1,25-34,info: no device exception
S00072090,D0036,2026-03-16T19:05:00,2026-03-16T19:09:00,Mystic Wheels,Chance,1,0.23,6,25-34,warning: abnormal revenue drop and elevated error count
S00072091,D0036,2026-03-16T15:17:00,2026-03-16T15:32:00,Golden Safari,Adventure,3,4.3,0,55+,info: session completed normally
S00072092,D0036,2026-03-16T12:12:00,2026-03-16T12:21:00,Neon Racer,Skill,3,3.76,0,18-24,info: standard telemetry event
S00072093,D0036,2026-03-16T22:50:00,2026-03-16T23:06:00,Golden Safari,Adventure,5,8.65,0,45-54,info: no device exception
S00072094,D0036,2026-03-16T14:46:00,2026-03-16T14:59:00,Space Spin,Arcade,3,5.15,0,35-44,info: standard telemetry event
S00072095,D0036,2026-03-16T19:21:00,2026-03-16T19:57:00,Golden Safari,Adventure,10,13.45,3,35-44,warning: network synchronization delay
S00072096,D0036,2026-03-16T10:24:00,2026-03-16T10:50:00,Mystic Wheels,Chance,6,9.78,0,18-24,info: session completed normally
S00072097,D0036,2026-03-16T14:20:00,2026-03-16T14:40:00,Fruit Galaxy,Classic,3,4.56,0,25-34,info: no device exception
S00072098,D0036,2026-03-16T15:03:00,2026-03-16T15:26:00,Golden Safari,Adventure,4,6.31,1,18-24,info: session completed normally
S00072099,D0036,2026-03-16T19:45:00,2026-03-16T20:13:00,Treasure Quest,Adventure,5,7.16,0,35-44,info: no device exception
S00072100,D0037,2026-03-16T18:05:00,2026-03-16T18:14:00,Crystal Maze,Puzzle,3,2.83,0,18-24,info: no device exception
S00072101,D0037,2026-03-16T19:17:00,2026-03-16T19:36:00,Treasure Quest,Adventure,4,5.2,0,25-34,info: standard telemetry event
S00072102,D0037,2026-03-16T13:33:00,2026-03-16T13:52:00,Lucky Harbor,Classic,3,3.13,1,25-34,info: standard telemetry event
S00072103,D0037,2026-03-16T17:03:00,2026-03-16T17:38:00,Golden Safari,Adventure,7,10.29,0,55+,info: no device exception
S00072104,D0037,2026-03-16T16:34:00,2026-03-16T16:49:00,Lucky Harbor,Classic,6,8.12,0,18-24,info: session completed normally
S00072105,D0038,2026-03-16T23:48:00,2026-03-17T00:06:00,Fruit Galaxy,Classic,4,3.72,2,25-34,info: session completed normally
S00072106,D0038,2026-03-16T23:18:00,2026-03-16T23:33:00,Treasure Quest,Adventure,2,3.89,1,25-34,info: no device exception
S00072107,D0038,2026-03-16T11:19:00,2026-03-16T11:43:00,Mystic Wheels,Chance,6,11.51,2,25-34,info: no device exception
S00072108,D0039,2026-03-16T21:04:00,2026-03-16T21:33:00,Treasure Quest,Adventure,9,9.31,0,25-34,info: standard telemetry event
S00072109,D0039,2026-03-16T17:51:00,2026-03-16T18:09:00,Treasure Quest,Adventure,5,6.1,0,25-34,info: session completed normally
S00072110,D0039,2026-03-16T11:36:00,2026-03-16T11:52:00,Neon Racer,Skill,4,4.23,0,18-24,info: no device exception
S00072111,D0039,2026-03-16T13:11:00,2026-03-16T13:30:00,Space Spin,Arcade,8,9.52,1,35-44,info: session completed normally
S00072112,D0039,2026-03-16T09:10:00,2026-03-16T09:27:00,Neon Racer,Skill,3,2.9,1,25-34,info: standard telemetry event
S00072113,D0039,2026-03-16T15:21:00,2026-03-16T15:32:00,Treasure Quest,Adventure,1,1.0,0,18-24,info: no device exception
S00072114,D0039,2026-03-16T11:43:00,2026-03-16T12:01:00,Lucky Harbor,Classic,5,5.75,1,18-24,info: session completed normally
S00072115,D0040,2026-03-16T11:44:00,2026-03-16T12:05:00,Mystic Wheels,Chance,5,6.95,0,25-34,info: session completed normally
S00072116,D0040,2026-03-16T17:27:00,2026-03-16T17:47:00,Fruit Galaxy,Classic,7,7.21,2,25-34,info: no device exception
S00072117,D0040,2026-03-16T20:26:00,2026-03-16T20:38:00,Lucky Harbor,Classic,1,1.07,0,18-24,info: no device exception
S00072118,D0040,2026-03-16T16:22:00,2026-03-16T16:40:00,Treasure Quest,Adventure,4,5.05,0,35-44,info: session completed normally
S00072119,D0040,2026-03-16T13:44:00,2026-03-16T13:58:00,Mystic Wheels,Chance,3,4.2,0,35-44,info: session completed normally
S00072120,D0040,2026-03-16T21:22:00,2026-03-16T21:40:00,Lucky Harbor,Classic,6,8.28,2,18-24,info: standard telemetry event
S00072121,D0040,2026-03-16T15:10:00,2026-03-16T15:20:00,Neon Racer,Skill,3,3.76,0,35-44,info: standard telemetry event
S00072122,D0040,2026-03-16T18:55:00,2026-03-16T19:19:00,Fruit Galaxy,Classic,6,5.96,0,35-44,info: no device exception
